"","day","hijri_day","imsak","fajr","sunrise","duhr","asr","maghrib","isha","qiyam","cities","sunset"
"1143",2024-02-14,3,1899-12-31 04:58:00,1899-12-31 04:58:00,"04:58",1899-12-31 12:19:00,1899-12-31 15:39:00,1899-12-31 18:21:00,1899-12-31 19:32:00,1899-12-31 00:15:00,"Johor Baharu","18:21"
"1144",2024-02-15,4,1899-12-31 04:58:00,1899-12-31 04:58:00,"04:58",1899-12-31 12:19:00,1899-12-31 15:38:00,1899-12-31 18:21:00,1899-12-31 19:32:00,1899-12-31 00:15:00,"Johor Baharu","18:21"
"1145",2024-02-16,5,1899-12-31 04:58:00,1899-12-31 04:58:00,"04:58",1899-12-31 12:19:00,1899-12-31 15:38:00,1899-12-31 18:21:00,1899-12-31 19:31:00,1899-12-31 00:15:00,"Johor Baharu","18:21"
"1146",2024-02-17,6,1899-12-31 04:58:00,1899-12-31 04:58:00,"04:58",1899-12-31 12:19:00,1899-12-31 15:38:00,1899-12-31 18:21:00,1899-12-31 19:31:00,1899-12-31 00:15:00,"Johor Baharu","18:21"
"1147",2024-02-18,7,1899-12-31 04:58:00,1899-12-31 04:58:00,"04:58",1899-12-31 12:19:00,1899-12-31 15:37:00,1899-12-31 18:21:00,1899-12-31 19:31:00,1899-12-31 00:15:00,"Johor Baharu","18:21"
"1148",2024-02-19,8,1899-12-31 04:58:00,1899-12-31 04:58:00,"04:58",1899-12-31 12:19:00,1899-12-31 15:37:00,1899-12-31 18:21:00,1899-12-31 19:31:00,1899-12-31 00:15:00,"Johor Baharu","18:21"
"1149",2024-02-20,9,1899-12-31 04:58:00,1899-12-31 04:58:00,"04:58",1899-12-31 12:19:00,1899-12-31 15:36:00,1899-12-31 18:21:00,1899-12-31 19:31:00,1899-12-31 00:15:00,"Johor Baharu","18:21"
"1150",2024-02-21,10,1899-12-31 04:58:00,1899-12-31 04:58:00,"04:58",1899-12-31 12:19:00,1899-12-31 15:36:00,1899-12-31 18:21:00,1899-12-31 19:31:00,1899-12-31 00:15:00,"Johor Baharu","18:21"
"1151",2024-02-22,11,1899-12-31 04:58:00,1899-12-31 04:58:00,"04:58",1899-12-31 12:19:00,1899-12-31 15:36:00,1899-12-31 18:21:00,1899-12-31 19:31:00,1899-12-31 00:14:00,"Johor Baharu","18:21"
"1152",2024-02-23,12,1899-12-31 04:58:00,1899-12-31 04:58:00,"04:58",1899-12-31 12:18:00,1899-12-31 15:35:00,1899-12-31 18:21:00,1899-12-31 19:30:00,1899-12-31 00:14:00,"Johor Baharu","18:21"
"1153",2024-02-24,13,1899-12-31 04:58:00,1899-12-31 04:58:00,"04:58",1899-12-31 12:18:00,1899-12-31 15:35:00,1899-12-31 18:21:00,1899-12-31 19:30:00,1899-12-31 00:14:00,"Johor Baharu","18:21"
"1154",2024-02-25,14,1899-12-31 04:58:00,1899-12-31 04:58:00,"04:58",1899-12-31 12:18:00,1899-12-31 15:34:00,1899-12-31 18:21:00,1899-12-31 19:30:00,1899-12-31 00:14:00,"Johor Baharu","18:21"
"1155",2024-02-26,15,1899-12-31 04:58:00,1899-12-31 04:58:00,"04:58",1899-12-31 12:18:00,1899-12-31 15:33:00,1899-12-31 18:20:00,1899-12-31 19:30:00,1899-12-31 00:14:00,"Johor Baharu","18:20"
"1156",2024-02-27,16,1899-12-31 04:58:00,1899-12-31 04:58:00,"04:58",1899-12-31 12:18:00,1899-12-31 15:33:00,1899-12-31 18:20:00,1899-12-31 19:30:00,1899-12-31 00:14:00,"Johor Baharu","18:20"
"1157",2024-02-28,17,1899-12-31 04:58:00,1899-12-31 04:58:00,"04:58",1899-12-31 12:18:00,1899-12-31 15:32:00,1899-12-31 18:20:00,1899-12-31 19:29:00,1899-12-31 00:14:00,"Johor Baharu","18:20"
"1158",2024-02-29,18,1899-12-31 04:58:00,1899-12-31 04:58:00,"04:58",1899-12-31 12:17:00,1899-12-31 15:32:00,1899-12-31 18:20:00,1899-12-31 19:29:00,1899-12-31 00:13:00,"Johor Baharu","18:20"
"1159",2024-03-01,19,1899-12-31 04:57:00,1899-12-31 04:57:00,"04:57",1899-12-31 12:17:00,1899-12-31 15:31:00,1899-12-31 18:20:00,1899-12-31 19:29:00,1899-12-31 00:13:00,"Johor Baharu","18:20"
"1160",2024-03-02,20,1899-12-31 04:57:00,1899-12-31 04:57:00,"04:57",1899-12-31 12:17:00,1899-12-31 15:30:00,1899-12-31 18:20:00,1899-12-31 19:29:00,1899-12-31 00:13:00,"Johor Baharu","18:20"
"1161",2024-03-03,21,1899-12-31 04:57:00,1899-12-31 04:57:00,"04:57",1899-12-31 12:17:00,1899-12-31 15:30:00,1899-12-31 18:19:00,1899-12-31 19:29:00,1899-12-31 00:13:00,"Johor Baharu","18:19"
"1162",2024-03-04,22,1899-12-31 04:57:00,1899-12-31 04:57:00,"04:57",1899-12-31 12:17:00,1899-12-31 15:29:00,1899-12-31 18:19:00,1899-12-31 19:28:00,1899-12-31 00:13:00,"Johor Baharu","18:19"
"1163",2024-03-05,23,1899-12-31 04:57:00,1899-12-31 04:57:00,"04:57",1899-12-31 12:16:00,1899-12-31 15:28:00,1899-12-31 18:19:00,1899-12-31 19:28:00,1899-12-31 00:12:00,"Johor Baharu","18:19"
"1164",2024-03-06,24,1899-12-31 04:56:00,1899-12-31 04:56:00,"04:56",1899-12-31 12:16:00,1899-12-31 15:28:00,1899-12-31 18:19:00,1899-12-31 19:28:00,1899-12-31 00:12:00,"Johor Baharu","18:19"
"1165",2024-03-07,25,1899-12-31 04:56:00,1899-12-31 04:56:00,"04:56",1899-12-31 12:16:00,1899-12-31 15:27:00,1899-12-31 18:19:00,1899-12-31 19:28:00,1899-12-31 00:12:00,"Johor Baharu","18:19"
"1166",2024-03-08,26,1899-12-31 04:56:00,1899-12-31 04:56:00,"04:56",1899-12-31 12:16:00,1899-12-31 15:26:00,1899-12-31 18:18:00,1899-12-31 19:27:00,1899-12-31 00:12:00,"Johor Baharu","18:18"
"1167",2024-03-09,27,1899-12-31 04:56:00,1899-12-31 04:56:00,"04:56",1899-12-31 12:15:00,1899-12-31 15:25:00,1899-12-31 18:18:00,1899-12-31 19:27:00,1899-12-31 00:11:00,"Johor Baharu","18:18"
"1168",2024-03-10,28,1899-12-31 04:55:00,1899-12-31 04:55:00,"04:55",1899-12-31 12:15:00,1899-12-31 15:24:00,1899-12-31 18:18:00,1899-12-31 19:27:00,1899-12-31 00:11:00,"Johor Baharu","18:18"
"1169",2024-03-11,29,1899-12-31 04:55:00,1899-12-31 04:55:00,"04:55",1899-12-31 12:15:00,1899-12-31 15:23:00,1899-12-31 18:18:00,1899-12-31 19:27:00,1899-12-31 00:11:00,"Johor Baharu","18:18"
"1170",2024-03-12,1,1899-12-31 04:55:00,1899-12-31 04:55:00,"04:55",1899-12-31 12:15:00,1899-12-31 15:23:00,1899-12-31 18:18:00,1899-12-31 19:26:00,1899-12-31 00:11:00,"Johor Baharu","18:18"
"1171",2024-03-13,2,1899-12-31 04:55:00,1899-12-31 04:55:00,"04:55",1899-12-31 12:14:00,1899-12-31 15:22:00,1899-12-31 18:17:00,1899-12-31 19:26:00,1899-12-31 00:10:00,"Johor Baharu","18:17"
"1172",2024-03-14,3,1899-12-31 04:54:00,1899-12-31 04:54:00,"04:54",1899-12-31 12:14:00,1899-12-31 15:21:00,1899-12-31 18:17:00,1899-12-31 19:26:00,1899-12-31 00:10:00,"Johor Baharu","18:17"
"1173",2024-03-15,4,1899-12-31 04:54:00,1899-12-31 04:54:00,"04:54",1899-12-31 12:14:00,1899-12-31 15:20:00,1899-12-31 18:17:00,1899-12-31 19:26:00,1899-12-31 00:10:00,"Johor Baharu","18:17"
"1174",2024-03-16,5,1899-12-31 04:54:00,1899-12-31 04:54:00,"04:54",1899-12-31 12:14:00,1899-12-31 15:19:00,1899-12-31 18:17:00,1899-12-31 19:25:00,1899-12-31 00:10:00,"Johor Baharu","18:17"
"1175",2024-03-17,6,1899-12-31 04:53:00,1899-12-31 04:53:00,"04:53",1899-12-31 12:13:00,1899-12-31 15:18:00,1899-12-31 18:16:00,1899-12-31 19:25:00,1899-12-31 00:09:00,"Johor Baharu","18:16"
"1176",2024-03-18,7,1899-12-31 04:53:00,1899-12-31 04:53:00,"04:53",1899-12-31 12:13:00,1899-12-31 15:17:00,1899-12-31 18:16:00,1899-12-31 19:25:00,1899-12-31 00:09:00,"Johor Baharu","18:16"
"1177",2024-03-19,8,1899-12-31 04:53:00,1899-12-31 04:53:00,"04:53",1899-12-31 12:13:00,1899-12-31 15:16:00,1899-12-31 18:16:00,1899-12-31 19:25:00,1899-12-31 00:09:00,"Johor Baharu","18:16"
"1178",2024-03-20,9,1899-12-31 04:52:00,1899-12-31 04:52:00,"04:52",1899-12-31 12:12:00,1899-12-31 15:15:00,1899-12-31 18:16:00,1899-12-31 19:24:00,1899-12-31 00:08:00,"Johor Baharu","18:16"
"1179",2024-03-21,10,1899-12-31 04:52:00,1899-12-31 04:52:00,"04:52",1899-12-31 12:12:00,1899-12-31 15:14:00,1899-12-31 18:15:00,1899-12-31 19:24:00,1899-12-31 00:08:00,"Johor Baharu","18:15"
"1180",2024-03-22,11,1899-12-31 04:52:00,1899-12-31 04:52:00,"04:52",1899-12-31 12:12:00,1899-12-31 15:13:00,1899-12-31 18:15:00,1899-12-31 19:24:00,1899-12-31 00:08:00,"Johor Baharu","18:15"
"1181",2024-03-23,12,1899-12-31 04:51:00,1899-12-31 04:51:00,"04:51",1899-12-31 12:11:00,1899-12-31 15:12:00,1899-12-31 18:15:00,1899-12-31 19:24:00,1899-12-31 00:07:00,"Johor Baharu","18:15"
"1182",2024-03-24,13,1899-12-31 04:51:00,1899-12-31 04:51:00,"04:51",1899-12-31 12:11:00,1899-12-31 15:12:00,1899-12-31 18:15:00,1899-12-31 19:23:00,1899-12-31 00:07:00,"Johor Baharu","18:15"
"1183",2024-03-25,14,1899-12-31 04:51:00,1899-12-31 04:51:00,"04:51",1899-12-31 12:11:00,1899-12-31 15:12:00,1899-12-31 18:14:00,1899-12-31 19:23:00,1899-12-31 00:07:00,"Johor Baharu","18:14"
"1184",2024-03-26,15,1899-12-31 04:50:00,1899-12-31 04:50:00,"04:50",1899-12-31 12:11:00,1899-12-31 15:13:00,1899-12-31 18:14:00,1899-12-31 19:23:00,1899-12-31 00:07:00,"Johor Baharu","18:14"
"1185",2024-03-27,16,1899-12-31 04:50:00,1899-12-31 04:50:00,"04:50",1899-12-31 12:10:00,1899-12-31 15:13:00,1899-12-31 18:14:00,1899-12-31 19:23:00,1899-12-31 00:06:00,"Johor Baharu","18:14"
"1186",2024-03-28,17,1899-12-31 04:50:00,1899-12-31 04:50:00,"04:50",1899-12-31 12:10:00,1899-12-31 15:13:00,1899-12-31 18:14:00,1899-12-31 19:22:00,1899-12-31 00:06:00,"Johor Baharu","18:14"
"1187",2024-03-29,18,1899-12-31 04:49:00,1899-12-31 04:49:00,"04:49",1899-12-31 12:10:00,1899-12-31 15:14:00,1899-12-31 18:13:00,1899-12-31 19:22:00,1899-12-31 00:06:00,"Johor Baharu","18:13"
"1188",2024-03-30,19,1899-12-31 04:49:00,1899-12-31 04:49:00,"04:49",1899-12-31 12:09:00,1899-12-31 15:14:00,1899-12-31 18:13:00,1899-12-31 19:22:00,1899-12-31 00:05:00,"Johor Baharu","18:13"
"1189",2024-03-31,20,1899-12-31 04:48:00,1899-12-31 04:48:00,"04:48",1899-12-31 12:09:00,1899-12-31 15:15:00,1899-12-31 18:13:00,1899-12-31 19:22:00,1899-12-31 00:05:00,"Johor Baharu","18:13"
"1190",2024-04-01,21,1899-12-31 04:48:00,1899-12-31 04:48:00,"04:48",1899-12-31 12:09:00,1899-12-31 15:15:00,1899-12-31 18:13:00,1899-12-31 19:22:00,1899-12-31 00:05:00,"Johor Baharu","18:13"
"1191",2024-04-02,22,1899-12-31 04:48:00,1899-12-31 04:48:00,"04:48",1899-12-31 12:08:00,1899-12-31 15:15:00,1899-12-31 18:12:00,1899-12-31 19:21:00,1899-12-31 00:04:00,"Johor Baharu","18:12"
"1192",2024-04-03,23,1899-12-31 04:47:00,1899-12-31 04:47:00,"04:47",1899-12-31 12:08:00,1899-12-31 15:16:00,1899-12-31 18:12:00,1899-12-31 19:21:00,1899-12-31 00:04:00,"Johor Baharu","18:12"
"1193",2024-04-04,24,1899-12-31 04:47:00,1899-12-31 04:47:00,"04:47",1899-12-31 12:08:00,1899-12-31 15:16:00,1899-12-31 18:12:00,1899-12-31 19:21:00,1899-12-31 00:04:00,"Johor Baharu","18:12"
"1194",2024-04-05,25,1899-12-31 04:47:00,1899-12-31 04:47:00,"04:47",1899-12-31 12:08:00,1899-12-31 15:16:00,1899-12-31 18:12:00,1899-12-31 19:21:00,1899-12-31 00:04:00,"Johor Baharu","18:12"
"1195",2024-04-06,26,1899-12-31 04:46:00,1899-12-31 04:46:00,"04:46",1899-12-31 12:07:00,1899-12-31 15:17:00,1899-12-31 18:11:00,1899-12-31 19:21:00,1899-12-31 00:03:00,"Johor Baharu","18:11"
"1196",2024-04-07,27,1899-12-31 04:46:00,1899-12-31 04:46:00,"04:46",1899-12-31 12:07:00,1899-12-31 15:17:00,1899-12-31 18:11:00,1899-12-31 19:20:00,1899-12-31 00:03:00,"Johor Baharu","18:11"
"1197",2024-04-08,28,1899-12-31 04:45:00,1899-12-31 04:45:00,"04:45",1899-12-31 12:07:00,1899-12-31 15:17:00,1899-12-31 18:11:00,1899-12-31 19:20:00,1899-12-31 00:03:00,"Johor Baharu","18:11"
"1198",2024-04-09,29,1899-12-31 04:45:00,1899-12-31 04:45:00,"04:45",1899-12-31 12:06:00,1899-12-31 15:18:00,1899-12-31 18:11:00,1899-12-31 19:20:00,1899-12-31 00:02:00,"Johor Baharu","18:11"
"1199",2024-04-10,30,1899-12-31 04:45:00,1899-12-31 04:45:00,"04:45",1899-12-31 12:06:00,1899-12-31 15:18:00,1899-12-31 18:10:00,1899-12-31 19:20:00,1899-12-31 00:02:00,"Johor Baharu","18:10"
"1200",2024-04-11,1,1899-12-31 04:44:00,1899-12-31 04:44:00,"04:44",1899-12-31 12:06:00,1899-12-31 15:18:00,1899-12-31 18:10:00,1899-12-31 19:20:00,1899-12-31 00:02:00,"Johor Baharu","18:10"
"1201",2024-04-12,2,1899-12-31 04:44:00,1899-12-31 04:44:00,"04:44",1899-12-31 12:06:00,1899-12-31 15:18:00,1899-12-31 18:10:00,1899-12-31 19:20:00,1899-12-31 00:02:00,"Johor Baharu","18:10"
"1202",2024-04-13,3,1899-12-31 04:43:00,1899-12-31 04:43:00,"04:43",1899-12-31 12:05:00,1899-12-31 15:19:00,1899-12-31 18:10:00,1899-12-31 19:19:00,1899-12-31 00:01:00,"Johor Baharu","18:10"
"1203",2024-04-14,4,1899-12-31 04:43:00,1899-12-31 04:43:00,"04:43",1899-12-31 12:05:00,1899-12-31 15:19:00,1899-12-31 18:10:00,1899-12-31 19:19:00,1899-12-31 00:01:00,"Johor Baharu","18:10"
"1204",2024-04-15,5,1899-12-31 04:43:00,1899-12-31 04:43:00,"04:43",1899-12-31 12:05:00,1899-12-31 15:19:00,1899-12-31 18:09:00,1899-12-31 19:19:00,1899-12-31 00:01:00,"Johor Baharu","18:09"
"1205",2024-04-16,6,1899-12-31 04:42:00,1899-12-31 04:42:00,"04:42",1899-12-31 12:05:00,1899-12-31 15:19:00,1899-12-31 18:09:00,1899-12-31 19:19:00,1899-12-31 00:01:00,"Johor Baharu","18:09"
"1206",2024-04-17,7,1899-12-31 04:42:00,1899-12-31 04:42:00,"04:42",1899-12-31 12:04:00,1899-12-31 15:20:00,1899-12-31 18:09:00,1899-12-31 19:19:00,1899-12-31 00:00:00,"Johor Baharu","18:09"
"1207",2024-04-18,8,1899-12-31 04:42:00,1899-12-31 04:42:00,"04:42",1899-12-31 12:04:00,1899-12-31 15:20:00,1899-12-31 18:09:00,1899-12-31 19:19:00,1899-12-31 00:00:00,"Johor Baharu","18:09"
"1208",2024-04-19,9,1899-12-31 04:41:00,1899-12-31 04:41:00,"04:41",1899-12-31 12:04:00,1899-12-31 15:20:00,1899-12-31 18:09:00,1899-12-31 19:19:00,1899-12-31 00:00:00,"Johor Baharu","18:09"
"1209",2024-04-20,10,1899-12-31 04:41:00,1899-12-31 04:41:00,"04:41",1899-12-31 12:04:00,1899-12-31 15:20:00,1899-12-31 18:08:00,1899-12-31 19:19:00,1899-12-31 00:00:00,"Johor Baharu","18:08"
"1210",2024-04-21,11,1899-12-31 04:41:00,1899-12-31 04:41:00,"04:41",1899-12-31 12:04:00,1899-12-31 15:20:00,1899-12-31 18:08:00,1899-12-31 19:19:00,1899-12-31 00:00:00,"Johor Baharu","18:08"
"1211",2024-04-22,12,1899-12-31 04:40:00,1899-12-31 04:40:00,"04:40",1899-12-31 12:03:00,1899-12-31 15:21:00,1899-12-31 18:08:00,1899-12-31 19:19:00,1899-12-31 23:59:00,"Johor Baharu","18:08"
"1212",2024-04-23,13,1899-12-31 04:40:00,1899-12-31 04:40:00,"04:40",1899-12-31 12:03:00,1899-12-31 15:21:00,1899-12-31 18:08:00,1899-12-31 19:19:00,1899-12-31 23:59:00,"Johor Baharu","18:08"
"1213",2024-04-24,14,1899-12-31 04:39:00,1899-12-31 04:39:00,"04:39",1899-12-31 12:03:00,1899-12-31 15:21:00,1899-12-31 18:08:00,1899-12-31 19:18:00,1899-12-31 23:59:00,"Johor Baharu","18:08"
"1214",2024-04-25,15,1899-12-31 04:39:00,1899-12-31 04:39:00,"04:39",1899-12-31 12:03:00,1899-12-31 15:21:00,1899-12-31 18:08:00,1899-12-31 19:18:00,1899-12-31 23:59:00,"Johor Baharu","18:08"
"1215",2024-04-26,16,1899-12-31 04:39:00,1899-12-31 04:39:00,"04:39",1899-12-31 12:03:00,1899-12-31 15:21:00,1899-12-31 18:08:00,1899-12-31 19:18:00,1899-12-31 23:59:00,"Johor Baharu","18:08"
"1216",2024-04-27,17,1899-12-31 04:39:00,1899-12-31 04:39:00,"04:39",1899-12-31 12:03:00,1899-12-31 15:21:00,1899-12-31 18:07:00,1899-12-31 19:18:00,1899-12-31 23:58:00,"Johor Baharu","18:07"
"1217",2024-04-28,18,1899-12-31 04:38:00,1899-12-31 04:38:00,"04:38",1899-12-31 12:02:00,1899-12-31 15:22:00,1899-12-31 18:07:00,1899-12-31 19:18:00,1899-12-31 23:58:00,"Johor Baharu","18:07"
"1218",2024-04-29,19,1899-12-31 04:38:00,1899-12-31 04:38:00,"04:38",1899-12-31 12:02:00,1899-12-31 15:22:00,1899-12-31 18:07:00,1899-12-31 19:18:00,1899-12-31 23:58:00,"Johor Baharu","18:07"
"1219",2024-04-30,20,1899-12-31 04:38:00,1899-12-31 04:38:00,"04:38",1899-12-31 12:02:00,1899-12-31 15:22:00,1899-12-31 18:07:00,1899-12-31 19:18:00,1899-12-31 23:58:00,"Johor Baharu","18:07"
"1220",2024-05-01,21,1899-12-31 04:37:00,1899-12-31 04:37:00,"04:37",1899-12-31 12:02:00,1899-12-31 15:22:00,1899-12-31 18:07:00,1899-12-31 19:18:00,1899-12-31 23:58:00,"Johor Baharu","18:07"
"1221",2024-05-02,22,1899-12-31 04:37:00,1899-12-31 04:37:00,"04:37",1899-12-31 12:02:00,1899-12-31 15:22:00,1899-12-31 18:07:00,1899-12-31 19:19:00,1899-12-31 23:58:00,"Johor Baharu","18:07"
"1222",2024-05-03,23,1899-12-31 04:37:00,1899-12-31 04:37:00,"04:37",1899-12-31 12:02:00,1899-12-31 15:23:00,1899-12-31 18:07:00,1899-12-31 19:19:00,1899-12-31 23:58:00,"Johor Baharu","18:07"
"1223",2024-05-04,24,1899-12-31 04:37:00,1899-12-31 04:37:00,"04:37",1899-12-31 12:02:00,1899-12-31 15:23:00,1899-12-31 18:07:00,1899-12-31 19:19:00,1899-12-31 23:58:00,"Johor Baharu","18:07"
"1224",2024-05-05,25,1899-12-31 04:36:00,1899-12-31 04:36:00,"04:36",1899-12-31 12:02:00,1899-12-31 15:23:00,1899-12-31 18:07:00,1899-12-31 19:19:00,1899-12-31 23:58:00,"Johor Baharu","18:07"
"1225",2024-05-06,26,1899-12-31 04:36:00,1899-12-31 04:36:00,"04:36",1899-12-31 12:02:00,1899-12-31 15:23:00,1899-12-31 18:07:00,1899-12-31 19:19:00,1899-12-31 23:57:00,"Johor Baharu","18:07"
"1226",2024-05-07,27,1899-12-31 04:36:00,1899-12-31 04:36:00,"04:36",1899-12-31 12:02:00,1899-12-31 15:23:00,1899-12-31 18:07:00,1899-12-31 19:19:00,1899-12-31 23:57:00,"Johor Baharu","18:07"
"1227",2024-05-08,28,1899-12-31 04:36:00,1899-12-31 04:36:00,"04:36",1899-12-31 12:01:00,1899-12-31 15:23:00,1899-12-31 18:07:00,1899-12-31 19:19:00,1899-12-31 23:57:00,"Johor Baharu","18:07"
"1228",2024-05-09,29,1899-12-31 04:35:00,1899-12-31 04:35:00,"04:35",1899-12-31 12:01:00,1899-12-31 15:24:00,1899-12-31 18:07:00,1899-12-31 19:19:00,1899-12-31 23:57:00,"Johor Baharu","18:07"
"1229",2024-05-10,1,1899-12-31 04:35:00,1899-12-31 04:35:00,"04:35",1899-12-31 12:01:00,1899-12-31 15:24:00,1899-12-31 18:07:00,1899-12-31 19:19:00,1899-12-31 23:57:00,"Johor Baharu","18:07"
"1230",2024-05-11,2,1899-12-31 04:35:00,1899-12-31 04:35:00,"04:35",1899-12-31 12:01:00,1899-12-31 15:24:00,1899-12-31 18:07:00,1899-12-31 19:19:00,1899-12-31 23:57:00,"Johor Baharu","18:07"
"1231",2024-05-12,3,1899-12-31 04:35:00,1899-12-31 04:35:00,"04:35",1899-12-31 12:01:00,1899-12-31 15:24:00,1899-12-31 18:07:00,1899-12-31 19:19:00,1899-12-31 23:57:00,"Johor Baharu","18:07"
"1232",2024-05-13,4,1899-12-31 04:35:00,1899-12-31 04:35:00,"04:35",1899-12-31 12:01:00,1899-12-31 15:24:00,1899-12-31 18:07:00,1899-12-31 19:20:00,1899-12-31 23:57:00,"Johor Baharu","18:07"
"1233",2024-05-14,5,1899-12-31 04:35:00,1899-12-31 04:35:00,"04:35",1899-12-31 12:01:00,1899-12-31 15:25:00,1899-12-31 18:07:00,1899-12-31 19:20:00,1899-12-31 23:57:00,"Johor Baharu","18:07"
"1234",2024-05-15,6,1899-12-31 04:34:00,1899-12-31 04:34:00,"04:34",1899-12-31 12:01:00,1899-12-31 15:25:00,1899-12-31 18:07:00,1899-12-31 19:20:00,1899-12-31 23:57:00,"Johor Baharu","18:07"
"1235",2024-05-16,7,1899-12-31 04:34:00,1899-12-31 04:34:00,"04:34",1899-12-31 12:01:00,1899-12-31 15:25:00,1899-12-31 18:07:00,1899-12-31 19:20:00,1899-12-31 23:57:00,"Johor Baharu","18:07"
"1236",2024-05-17,8,1899-12-31 04:34:00,1899-12-31 04:34:00,"04:34",1899-12-31 12:01:00,1899-12-31 15:25:00,1899-12-31 18:07:00,1899-12-31 19:20:00,1899-12-31 23:57:00,"Johor Baharu","18:07"
"1237",2024-05-18,9,1899-12-31 04:34:00,1899-12-31 04:34:00,"04:34",1899-12-31 12:01:00,1899-12-31 15:25:00,1899-12-31 18:07:00,1899-12-31 19:20:00,1899-12-31 23:57:00,"Johor Baharu","18:07"
"1238",2024-05-19,10,1899-12-31 04:34:00,1899-12-31 04:34:00,"04:34",1899-12-31 12:01:00,1899-12-31 15:26:00,1899-12-31 18:07:00,1899-12-31 19:21:00,1899-12-31 23:57:00,"Johor Baharu","18:07"
"1239",2024-05-20,11,1899-12-31 04:34:00,1899-12-31 04:34:00,"04:34",1899-12-31 12:02:00,1899-12-31 15:26:00,1899-12-31 18:07:00,1899-12-31 19:21:00,1899-12-31 23:57:00,"Johor Baharu","18:07"
"1240",2024-05-21,12,1899-12-31 04:34:00,1899-12-31 04:34:00,"04:34",1899-12-31 12:02:00,1899-12-31 15:26:00,1899-12-31 18:07:00,1899-12-31 19:21:00,1899-12-31 23:57:00,"Johor Baharu","18:07"
"1241",2024-05-22,13,1899-12-31 04:34:00,1899-12-31 04:34:00,"04:34",1899-12-31 12:02:00,1899-12-31 15:26:00,1899-12-31 18:07:00,1899-12-31 19:21:00,1899-12-31 23:57:00,"Johor Baharu","18:07"
"1242",2024-05-23,14,1899-12-31 04:34:00,1899-12-31 04:34:00,"04:34",1899-12-31 12:02:00,1899-12-31 15:26:00,1899-12-31 18:08:00,1899-12-31 19:21:00,1899-12-31 23:57:00,"Johor Baharu","18:08"
"1243",2024-05-24,15,1899-12-31 04:34:00,1899-12-31 04:34:00,"04:34",1899-12-31 12:02:00,1899-12-31 15:27:00,1899-12-31 18:08:00,1899-12-31 19:22:00,1899-12-31 23:58:00,"Johor Baharu","18:08"
"1244",2024-05-25,16,1899-12-31 04:34:00,1899-12-31 04:34:00,"04:34",1899-12-31 12:02:00,1899-12-31 15:27:00,1899-12-31 18:08:00,1899-12-31 19:22:00,1899-12-31 23:58:00,"Johor Baharu","18:08"
"1245",2024-05-26,17,1899-12-31 04:33:00,1899-12-31 04:33:00,"04:33",1899-12-31 12:02:00,1899-12-31 15:27:00,1899-12-31 18:08:00,1899-12-31 19:22:00,1899-12-31 23:58:00,"Johor Baharu","18:08"
"1246",2024-05-27,18,1899-12-31 04:33:00,1899-12-31 04:33:00,"04:33",1899-12-31 12:02:00,1899-12-31 15:27:00,1899-12-31 18:08:00,1899-12-31 19:22:00,1899-12-31 23:58:00,"Johor Baharu","18:08"
"1247",2024-05-28,19,1899-12-31 04:33:00,1899-12-31 04:33:00,"04:33",1899-12-31 12:02:00,1899-12-31 15:27:00,1899-12-31 18:08:00,1899-12-31 19:22:00,1899-12-31 23:58:00,"Johor Baharu","18:08"
"1248",2024-05-29,20,1899-12-31 04:33:00,1899-12-31 04:33:00,"04:33",1899-12-31 12:02:00,1899-12-31 15:28:00,1899-12-31 18:08:00,1899-12-31 19:23:00,1899-12-31 23:58:00,"Johor Baharu","18:08"
"1249",2024-05-30,21,1899-12-31 04:34:00,1899-12-31 04:34:00,"04:34",1899-12-31 12:03:00,1899-12-31 15:28:00,1899-12-31 18:09:00,1899-12-31 19:23:00,1899-12-31 23:58:00,"Johor Baharu","18:09"
"1250",2024-05-31,22,1899-12-31 04:34:00,1899-12-31 04:34:00,"04:34",1899-12-31 12:03:00,1899-12-31 15:28:00,1899-12-31 18:09:00,1899-12-31 19:23:00,1899-12-31 23:58:00,"Johor Baharu","18:09"
"1251",2024-06-01,23,1899-12-31 04:34:00,1899-12-31 04:34:00,"04:34",1899-12-31 12:03:00,1899-12-31 15:28:00,1899-12-31 18:09:00,1899-12-31 19:23:00,1899-12-31 23:59:00,"Johor Baharu","18:09"
"1252",2024-06-02,24,1899-12-31 04:34:00,1899-12-31 04:34:00,"04:34",1899-12-31 12:03:00,1899-12-31 15:29:00,1899-12-31 18:09:00,1899-12-31 19:24:00,1899-12-31 23:59:00,"Johor Baharu","18:09"
"1253",2024-06-03,25,1899-12-31 04:34:00,1899-12-31 04:34:00,"04:34",1899-12-31 12:03:00,1899-12-31 15:29:00,1899-12-31 18:09:00,1899-12-31 19:24:00,1899-12-31 23:59:00,"Johor Baharu","18:09"
"1254",2024-06-04,26,1899-12-31 04:34:00,1899-12-31 04:34:00,"04:34",1899-12-31 12:03:00,1899-12-31 15:29:00,1899-12-31 18:09:00,1899-12-31 19:24:00,1899-12-31 23:59:00,"Johor Baharu","18:09"
"1255",2024-06-05,27,1899-12-31 04:34:00,1899-12-31 04:34:00,"04:34",1899-12-31 12:04:00,1899-12-31 15:29:00,1899-12-31 18:10:00,1899-12-31 19:24:00,1899-12-31 23:39:00,"Johor Baharu","18:10"
